date,open,,high,,low,,close,
2019-03-27 03.00.00.000,1.12553,125530,1.12575,125750,1.12507,125070,1.12568,125680
2019-03-27 04.00.00.000,1.12567,125670,1.12571,125710,1.12527,125270,1.12527,125270
2019-03-27 05.00.00.000,1.12528,125280,1.12579,125790,1.12527,125270,1.12575,125750
2019-03-27 06.00.00.000,1.12577,125770,1.12596,125960,1.12536,125360,1.12571,125710
2019-03-27 07.00.00.000,1.1257,125700,1.12666,126660,1.12564,125640,1.1266,126600
2019-03-27 08.00.00.000,1.12658,126580,1.1266,126600,1.12467,124670,1.12521,125210
2019-03-27 09.00.00.000,1.1252,125200,1.12779,127790,1.12499,124990,1.12754,127540
2019-03-27 10.00.00.000,1.12755,127550,1.1285,128500,1.12698,126980,1.128,128000
2019-03-27 11.00.00.000,1.12801,128010,1.12855,128550,1.12745,127450,1.12777,127770
2019-03-27 12.00.00.000,1.12774,127740,1.12843,128430,1.12679,126790,1.12804,128040
2019-03-27 13.00.00.000,1.12806,128060,1.12828,128280,1.1266,126600,1.12712,127120
2019-03-27 14.00.00.000,1.12711,127110,1.12719,127190,1.12481,124810,1.12583,125830
2019-03-27 15.00.00.000,1.12585,125850,1.12603,126030,1.12438,124380,1.12518,125180
2019-03-27 16.00.00.000,1.12517,125170,1.12567,125670,1.12421,124210,1.12509,125090
2019-03-27 17.00.00.000,1.12507,125070,1.12655,126550,1.12437,124370,1.12626,126260
2019-03-27 18.00.00.000,1.12629,126290,1.12675,126750,1.12511,125110,1.12537,125370
2019-03-27 19.00.00.000,1.12538,125380,1.12652,126520,1.12522,125220,1.12639,126390
2019-03-27 20.00.00.000,1.12641,126410,1.12641,126410,1.12473,124730,1.12512,125120
2019-03-27 21.00.00.000,1.12509,125090,1.12512,125120,1.12432,124320,1.12436,124360
2019-03-27 22.00.00.000,1.12435,124350,1.12544,125440,1.12435,124350,1.12524,125240
2019-03-27 23.00.00.000,1.12501,125010,1.12526,125260,1.1249,124900,1.1249,124900
2019-03-28 00.00.00.000,1.12491,124910,1.12522,125220,1.12476,124760,1.1252,125200
2019-03-28 01.00.00.000,1.12516,125160,1.1254,125400,1.12469,124690,1.12481,124810
2019-03-28 02.00.00.000,1.12485,124850,1.12533,125330,1.12431,124310,1.12457,124570
2019-03-28 03.00.00.000,1.12456,124560,1.12552,125520,1.12456,124560,1.12551,125510
2019-03-28 04.00.00.000,1.1255,125500,1.12574,125740,1.12525,125250,1.12546,125460
2019-03-28 05.00.00.000,1.12544,125440,1.1255,125500,1.1252,125200,1.12546,125460
2019-03-28 06.00.00.000,1.12547,125470,1.12578,125780,1.12533,125330,1.12567,125670
2019-03-28 07.00.00.000,1.12564,125640,1.12611,126110,1.12549,125490,1.12561,125610
2019-03-28 08.00.00.000,1.12564,125640,1.12605,126050,1.12368,123680,1.12381,123810
2019-03-28 09.00.00.000,1.12382,123820,1.12548,125480,1.1234,123400,1.12521,125210
2019-03-28 10.00.00.000,1.12524,125240,1.12587,125870,1.12499,124990,1.12548,125480
2019-03-28 11.00.00.000,1.12549,125490,1.12582,125820,1.12469,124690,1.12516,125160
2019-03-28 12.00.00.000,1.12517,125170,1.12517,125170,1.1224,122400,1.12255,122550
2019-03-28 13.00.00.000,1.12257,122570,1.12335,123350,1.12207,122070,1.12211,122110
2019-03-28 14.00.00.000,1.12213,122130,1.12305,123050,1.12135,121350,1.12171,121710
2019-03-28 15.00.00.000,1.12175,121750,1.12368,123680,1.12175,121750,1.12341,123410
2019-03-28 16.00.00.000,1.1234,123400,1.12385,123850,1.12215,122150,1.12355,123550
2019-03-28 17.00.00.000,1.12354,123540,1.12358,123580,1.12153,121530,1.12271,122710
2019-03-28 18.00.00.000,1.1227,122700,1.12364,123640,1.12245,122450,1.12351,123510
2019-03-28 19.00.00.000,1.12353,123530,1.12377,123770,1.12247,122470,1.12266,122660
2019-03-28 20.00.00.000,1.12264,122640,1.12284,122840,1.122,122000,1.12232,122320
2019-03-28 21.00.00.000,1.12234,122340,1.12272,122720,1.12183,121830,1.12183,121830
2019-03-28 22.00.00.000,1.12179,121790,1.12289,122890,1.12169,121690,1.12257,122570
2019-03-28 23.00.00.000,1.12283,122830,1.12298,122980,1.12265,122650,1.1228,122800
2019-03-29 00.00.00.000,1.12281,122810,1.12297,122970,1.1226,122600,1.12297,122970
2019-03-29 01.00.00.000,1.12298,122980,1.12347,123470,1.12246,122460,1.1232,123200
2019-03-29 02.00.00.000,1.12318,123180,1.12329,123290,1.12263,122630,1.12273,122730
2019-03-29 03.00.00.000,1.1227,122700,1.12303,123030,1.12237,122370,1.12301,123010
2019-03-29 04.00.00.000,1.123,123000,1.123,123000,1.12257,122570,1.12283,122830
2019-03-29 05.00.00.000,1.12281,122810,1.12303,123030,1.12232,122320,1.12299,122990
2019-03-29 06.00.00.000,1.12295,122950,1.12357,123570,1.12288,122880,1.12338,123380
2019-03-29 07.00.00.000,1.12337,123370,1.12356,123560,1.1229,122900,1.12345,123450
2019-03-29 08.00.00.000,1.12344,123440,1.12387,123870,1.12284,122840,1.123,123000
2019-03-29 09.00.00.000,1.12301,123010,1.1236,123600,1.12221,122210,1.12299,122990
2019-03-29 10.00.00.000,1.12302,123020,1.12317,123170,1.12113,121130,1.12113,121130
2019-03-29 11.00.00.000,1.12112,121120,1.12266,122660,1.12096,120960,1.12229,122290
2019-03-29 12.00.00.000,1.12232,122320,1.12363,123630,1.12229,122290,1.12298,122980
2019-03-29 13.00.00.000,1.12297,122970,1.12465,124650,1.12273,122730,1.12317,123170
2019-03-29 14.00.00.000,1.12318,123180,1.12389,123890,1.1229,122900,1.12349,123490
2019-03-29 15.00.00.000,1.12341,123410,1.12416,124160,1.12207,122070,1.12275,122750
2019-03-29 16.00.00.000,1.12271,122710,1.12362,123620,1.12204,122040,1.12269,122690
2019-03-29 17.00.00.000,1.12276,122760,1.12307,123070,1.12208,122080,1.1225,122500
2019-03-29 18.00.00.000,1.12249,122490,1.12251,122510,1.12148,121480,1.12212,122120
2019-03-29 19.00.00.000,1.12213,122130,1.12272,122720,1.1214,121400,1.12152,121520
2019-03-29 20.00.00.000,1.12151,121510,1.12213,122130,1.12133,121330,1.12174,121740
2019-03-31 22.00.00.000,1.12173,121730,1.12185,121850,1.12153,121530,1.12172,121720
2019-03-31 23.00.00.000,1.12263,122630,1.12267,122670,1.12213,122130,1.12218,122180
2019-04-01 00.00.00.000,1.12219,122190,1.1225,122500,1.12202,122020,1.12232,122320
2019-04-01 01.00.00.000,1.12233,122330,1.12282,122820,1.12211,122110,1.12281,122810
2019-04-01 02.00.00.000,1.12282,122820,1.12296,122960,1.12251,122510,1.12261,122610
2019-04-01 03.00.00.000,1.12263,122630,1.12329,123290,1.12243,122430,1.12317,123170
2019-04-01 04.00.00.000,1.12316,123160,1.12339,123390,1.12303,123030,1.1232,123200
2019-04-01 05.00.00.000,1.12321,123210,1.12352,123520,1.12315,123150,1.1234,123400
2019-04-01 06.00.00.000,1.12341,123410,1.12419,124190,1.12339,123390,1.1239,123900
2019-04-01 07.00.00.000,1.12385,123850,1.12393,123930,1.12322,123220,1.1234,123400
2019-04-01 08.00.00.000,1.12337,123370,1.1243,124300,1.12275,122750,1.1239,123900
2019-04-01 09.00.00.000,1.12389,123890,1.12499,124990,1.12343,123430,1.12458,124580
2019-04-01 10.00.00.000,1.12461,124610,1.12488,124880,1.12363,123630,1.12377,123770
2019-04-01 11.00.00.000,1.12376,123760,1.12383,123830,1.12308,123080,1.12314,123140
2019-04-01 12.00.00.000,1.12313,123130,1.12384,123840,1.12271,122710,1.12293,122930
2019-04-01 13.00.00.000,1.12295,122950,1.12484,124840,1.12295,122950,1.12349,123490
2019-04-01 14.00.00.000,1.12348,123480,1.12452,124520,1.12301,123010,1.12356,123560
2019-04-01 15.00.00.000,1.12309,123090,1.1234,123400,1.12117,121170,1.12204,122040
2019-04-01 16.00.00.000,1.12203,122030,1.12238,122380,1.12086,120860,1.12096,120960
2019-04-01 17.00.00.000,1.12095,120950,1.12115,121150,1.12042,120420,1.12063,120630
2019-04-01 18.00.00.000,1.12062,120620,1.12099,120990,1.12041,120410,1.12082,120820
2019-04-01 19.00.00.000,1.1208,120800,1.12128,121280,1.12063,120630,1.12125,121250
2019-04-01 20.00.00.000,1.12124,121240,1.12127,121270,1.12087,120870,1.12102,121020
2019-04-01 21.00.00.000,1.12101,121010,1.12138,121380,1.12086,120860,1.12123,121230
2019-04-01 22.00.00.000,1.12119,121190,1.12119,121190,1.11984,119840,1.1202,120200
2019-04-01 23.00.00.000,1.12026,120260,1.12064,120640,1.12025,120250,1.12062,120620
2019-04-02 00.00.00.000,1.12061,120610,1.12078,120780,1.12047,120470,1.1205,120500
2019-04-02 01.00.00.000,1.12052,120520,1.12086,120860,1.12046,120460,1.12057,120570
2019-04-02 02.00.00.000,1.12056,120560,1.12059,120590,1.11972,119720,1.12033,120330
2019-04-02 03.00.00.000,1.12035,120350,1.12055,120550,1.12012,120120,1.12027,120270
2019-04-02 04.00.00.000,1.12026,120260,1.12051,120510,1.11992,119920,1.12024,120240
2019-04-02 05.00.00.000,1.12028,120280,1.12028,120280,1.11958,119580,1.12023,120230
2019-04-02 06.00.00.000,1.12024,120240,1.12114,121140,1.1201,120100,1.12077,120770
2019-04-02 07.00.00.000,1.12076,120760,1.12079,120790,1.11991,119910,1.12009,120090
2019-04-02 08.00.00.000,1.12008,120080,1.12037,120370,1.11902,119020,1.11994,119940
2019-04-02 09.00.00.000,1.11995,119950,1.12048,120480,1.11935,119350,1.1198,119800
2019-04-02 10.00.00.000,1.11981,119810,1.12058,120580,1.11974,119740,1.12038,120380
2019-04-02 11.00.00.000,1.12037,120370,1.12059,120590,1.1199,119900,1.12002,120020
2019-04-02 12.00.00.000,1.12,120000,1.12056,120560,1.11972,119720,1.12013,120130
2019-04-02 13.00.00.000,1.12014,120140,1.1212,121200,1.11984,119840,1.12058,120580
2019-04-02 14.00.00.000,1.12056,120560,1.12079,120790,1.11981,119810,1.12014,120140
2019-04-02 15.00.00.000,1.12015,120150,1.1206,120600,1.11852,118520,1.11913,119130
2019-04-02 16.00.00.000,1.11911,119110,1.11931,119310,1.11837,118370,1.11864,118640
2019-04-02 17.00.00.000,1.11863,118630,1.11981,119810,1.11857,118570,1.1197,119700
2019-04-02 18.00.00.000,1.11968,119680,1.1216,121600,1.1193,119300,1.11943,119430
2019-04-02 19.00.00.000,1.11944,119440,1.11981,119810,1.1192,119200,1.11979,119790
2019-04-02 20.00.00.000,1.1198,119800,1.12024,120240,1.11941,119410,1.12012,120120
2019-04-02 21.00.00.000,1.12009,120090,1.12053,120530,1.11989,119890,1.12041,120410
2019-04-02 22.00.00.000,1.12034,120340,1.12058,120580,1.12004,120040,1.12027,120270
2019-04-02 23.00.00.000,1.12024,120240,1.12049,120490,1.12021,120210,1.12044,120440
