date,open,,high,,low,,close,
2019-02-18 05.00.00.000,1.13143,131430,1.1315,131500,1.13107,131070,1.13119,131190
2019-02-18 05.15.00.000,1.1312,131200,1.13132,131320,1.1311,131100,1.1312,131200
2019-02-18 05.30.00.000,1.13121,131210,1.13124,131240,1.13099,130990,1.13107,131070
2019-02-18 05.45.00.000,1.13108,131080,1.13109,131090,1.13094,130940,1.13096,130960
2019-02-18 06.00.00.000,1.13094,130940,1.13095,130950,1.13065,130650,1.13082,130820
2019-02-18 06.15.00.000,1.13083,130830,1.131,131000,1.13071,130710,1.13098,130980
2019-02-18 06.30.00.000,1.13097,130970,1.13097,130970,1.13063,130630,1.13084,130840
2019-02-18 06.45.00.000,1.13083,130830,1.13084,130840,1.13063,130630,1.13064,130640
2019-02-18 07.00.00.000,1.13065,130650,1.13114,131140,1.13065,130650,1.13081,130810
2019-02-18 07.15.00.000,1.1308,130800,1.13146,131460,1.13073,130730,1.13123,131230
2019-02-18 07.30.00.000,1.13124,131240,1.13156,131560,1.1307,130700,1.13087,130870
2019-02-18 07.45.00.000,1.13089,130890,1.13142,131420,1.13078,130780,1.13104,131040
2019-02-18 08.00.00.000,1.13105,131050,1.13108,131080,1.13015,130150,1.13071,130710
2019-02-18 08.15.00.000,1.13067,130670,1.13074,130740,1.12948,129480,1.12974,129740
2019-02-18 08.30.00.000,1.12973,129730,1.1302,130200,1.12966,129660,1.12985,129850
2019-02-18 08.45.00.000,1.12988,129880,1.13066,130660,1.12979,129790,1.1306,130600
2019-02-18 09.00.00.000,1.13059,130590,1.13086,130860,1.13029,130290,1.13075,130750
2019-02-18 09.15.00.000,1.13074,130740,1.13114,131140,1.1306,130600,1.131,131000
2019-02-18 09.30.00.000,1.13099,130990,1.131,131000,1.13068,130680,1.13079,130790
2019-02-18 09.45.00.000,1.13077,130770,1.13186,131860,1.13057,130570,1.13172,131720
2019-02-18 10.00.00.000,1.13171,131710,1.13171,131710,1.13141,131410,1.13152,131520
2019-02-18 10.15.00.000,1.13153,131530,1.13162,131620,1.13109,131090,1.13161,131610
2019-02-18 10.30.00.000,1.13164,131640,1.13216,132160,1.13164,131640,1.13211,132110
2019-02-18 10.45.00.000,1.13209,132090,1.13284,132840,1.13197,131970,1.1328,132800
2019-02-18 11.00.00.000,1.13279,132790,1.13301,133010,1.13261,132610,1.13277,132770
2019-02-18 11.15.00.000,1.13278,132780,1.13283,132830,1.13256,132560,1.13263,132630
2019-02-18 11.30.00.000,1.13271,132710,1.13272,132720,1.13242,132420,1.1325,132500
2019-02-18 11.45.00.000,1.13249,132490,1.13285,132850,1.13248,132480,1.13285,132850
2019-02-18 12.00.00.000,1.13284,132840,1.13311,133110,1.13274,132740,1.13301,133010
2019-02-18 12.15.00.000,1.13303,133030,1.13337,133370,1.13299,132990,1.13308,133080
2019-02-18 12.30.00.000,1.13309,133090,1.1332,133200,1.13279,132790,1.13288,132880
2019-02-18 12.45.00.000,1.13283,132830,1.13293,132930,1.13246,132460,1.13253,132530
2019-02-18 13.00.00.000,1.13251,132510,1.13307,133070,1.13249,132490,1.13307,133070
2019-02-18 13.15.00.000,1.13306,133060,1.13308,133080,1.13269,132690,1.13269,132690
2019-02-18 13.30.00.000,1.13268,132680,1.13272,132720,1.13202,132020,1.13233,132330
2019-02-18 13.45.00.000,1.13232,132320,1.13269,132690,1.13227,132270,1.13227,132270
2019-02-18 14.00.00.000,1.13229,132290,1.13254,132540,1.13213,132130,1.13218,132180
2019-02-18 14.15.00.000,1.13217,132170,1.1327,132700,1.13216,132160,1.13218,132180
2019-02-18 14.30.00.000,1.13221,132210,1.13232,132320,1.13195,131950,1.13212,132120
2019-02-18 14.45.00.000,1.13211,132110,1.13238,132380,1.13204,132040,1.13223,132230
2019-02-18 15.00.00.000,1.13224,132240,1.13239,132390,1.13212,132120,1.13217,132170
2019-02-18 15.15.00.000,1.13218,132180,1.13222,132220,1.13151,131510,1.13177,131770
2019-02-18 15.30.00.000,1.13176,131760,1.13187,131870,1.13126,131260,1.13129,131290
2019-02-18 15.45.00.000,1.13128,131280,1.1316,131600,1.13119,131190,1.13129,131290
2019-02-18 16.00.00.000,1.13128,131280,1.13139,131390,1.13045,130450,1.13066,130660
2019-02-18 16.15.00.000,1.1307,130700,1.13096,130960,1.13045,130450,1.1308,130800
2019-02-18 16.30.00.000,1.13081,130810,1.13098,130980,1.13071,130710,1.13092,130920
2019-02-18 16.45.00.000,1.13091,130910,1.13132,131320,1.13086,130860,1.13112,131120
2019-02-18 17.00.00.000,1.13111,131110,1.13133,131330,1.13058,130580,1.1306,130600
2019-02-18 17.15.00.000,1.13059,130590,1.13078,130780,1.13054,130540,1.13063,130630
2019-02-18 17.30.00.000,1.13059,130590,1.13059,130590,1.13022,130220,1.13052,130520
2019-02-18 17.45.00.000,1.13051,130510,1.1307,130700,1.13041,130410,1.1307,130700
2019-02-18 18.00.00.000,1.13072,130720,1.13109,131090,1.13068,130680,1.13108,131080
2019-02-18 18.15.00.000,1.13107,131070,1.13131,131310,1.131,131000,1.13118,131180
2019-02-18 18.30.00.000,1.13119,131190,1.1313,131300,1.13118,131180,1.13123,131230
2019-02-18 18.45.00.000,1.13124,131240,1.13125,131250,1.13095,130950,1.13106,131060
2019-02-18 19.00.00.000,1.13107,131070,1.1311,131100,1.13072,130720,1.13102,131020
2019-02-18 19.15.00.000,1.13103,131030,1.13106,131060,1.13094,130940,1.13101,131010
2019-02-18 19.30.00.000,1.131,131000,1.13107,131070,1.13093,130930,1.13093,130930
2019-02-18 19.45.00.000,1.13092,130920,1.13119,131190,1.1309,130900,1.13117,131170
2019-02-18 20.00.00.000,1.13115,131150,1.13124,131240,1.1311,131100,1.1312,131200
2019-02-18 20.15.00.000,1.13119,131190,1.13123,131230,1.13111,131110,1.13121,131210
2019-02-18 20.30.00.000,1.1312,131200,1.13124,131240,1.1312,131200,1.13122,131220
2019-02-18 20.45.00.000,1.13121,131210,1.13124,131240,1.13118,131180,1.13122,131220
2019-02-18 21.00.00.000,1.13121,131210,1.13161,131610,1.1312,131200,1.13141,131410
2019-02-18 21.15.00.000,1.13142,131420,1.13152,131520,1.13119,131190,1.13135,131350
2019-02-18 21.30.00.000,1.13133,131330,1.13134,131340,1.1312,131200,1.13132,131320
2019-02-18 21.45.00.000,1.13133,131330,1.13137,131370,1.1308,130800,1.13098,130980
2019-02-18 22.00.00.000,1.13094,130940,1.1313,131300,1.13076,130760,1.13083,130830
2019-02-18 22.15.00.000,1.13101,131010,1.13102,131020,1.13082,130820,1.13089,130890
2019-02-18 22.30.00.000,1.1309,130900,1.13095,130950,1.13084,130840,1.13092,130920
2019-02-18 22.45.00.000,1.13093,130930,1.13105,131050,1.13082,130820,1.13088,130880
2019-02-18 23.00.00.000,1.13089,130890,1.13103,131030,1.13085,130850,1.13096,130960
2019-02-18 23.15.00.000,1.13097,130970,1.13126,131260,1.13093,130930,1.13114,131140
2019-02-18 23.30.00.000,1.13112,131120,1.13113,131130,1.13103,131030,1.13113,131130
2019-02-18 23.45.00.000,1.13112,131120,1.13119,131190,1.13103,131030,1.13119,131190
2019-02-19 00.00.00.000,1.13116,131160,1.1312,131200,1.13109,131090,1.13114,131140
2019-02-19 00.15.00.000,1.13113,131130,1.1313,131300,1.13098,130980,1.1312,131200
2019-02-19 00.30.00.000,1.13118,131180,1.13125,131250,1.13101,131010,1.13114,131140
2019-02-19 00.45.00.000,1.13113,131130,1.13137,131370,1.1307,130700,1.13077,130770
2019-02-19 01.00.00.000,1.13076,130760,1.13077,130770,1.1303,130300,1.13054,130540
2019-02-19 01.15.00.000,1.13055,130550,1.13071,130710,1.1305,130500,1.1306,130600
2019-02-19 01.30.00.000,1.13059,130590,1.13064,130640,1.13029,130290,1.13038,130380
2019-02-19 01.45.00.000,1.13039,130390,1.13043,130430,1.13022,130220,1.13038,130380
2019-02-19 02.00.00.000,1.13041,130410,1.13053,130530,1.13037,130370,1.1304,130400
2019-02-19 02.15.00.000,1.13039,130390,1.13048,130480,1.13019,130190,1.13038,130380
2019-02-19 02.30.00.000,1.13041,130410,1.13048,130480,1.13032,130320,1.13033,130330
2019-02-19 02.45.00.000,1.13034,130340,1.13034,130340,1.12979,129790,1.12979,129790
2019-02-19 03.00.00.000,1.1298,129800,1.1301,130100,1.12978,129780,1.1301,130100
2019-02-19 03.15.00.000,1.13011,130110,1.13012,130120,1.12997,129970,1.13005,130050
2019-02-19 03.30.00.000,1.13006,130060,1.1303,130300,1.13002,130020,1.1303,130300
2019-02-19 03.45.00.000,1.13027,130270,1.13027,130270,1.12985,129850,1.12994,129940
2019-02-19 04.00.00.000,1.12993,129930,1.12993,129930,1.12937,129370,1.12954,129540
2019-02-19 04.15.00.000,1.12953,129530,1.12972,129720,1.12949,129490,1.12972,129720
2019-02-19 04.30.00.000,1.12975,129750,1.12981,129810,1.12929,129290,1.12938,129380
2019-02-19 04.45.00.000,1.1294,129400,1.12956,129560,1.1293,129300,1.12955,129550
2019-02-19 05.00.00.000,1.12957,129570,1.1297,129700,1.12949,129490,1.12965,129650
2019-02-19 05.15.00.000,1.12964,129640,1.12964,129640,1.12943,129430,1.12962,129620
2019-02-19 05.30.00.000,1.12961,129610,1.12963,129630,1.12949,129490,1.12959,129590
2019-02-19 05.45.00.000,1.1296,129600,1.12996,129960,1.1296,129600,1.12995,129950
2019-02-19 06.00.00.000,1.12996,129960,1.12996,129960,1.12972,129720,1.12993,129930
2019-02-19 06.15.00.000,1.12994,129940,1.12996,129960,1.12935,129350,1.12941,129410
2019-02-19 06.30.00.000,1.1294,129400,1.12975,129750,1.12938,129380,1.12971,129710
2019-02-19 06.45.00.000,1.12966,129660,1.1297,129700,1.12944,129440,1.1295,129500
2019-02-19 07.00.00.000,1.12951,129510,1.12962,129620,1.12934,129340,1.12958,129580
2019-02-19 07.15.00.000,1.12957,129570,1.13007,130070,1.12953,129530,1.12993,129930
2019-02-19 07.30.00.000,1.12994,129940,1.1305,130500,1.12991,129910,1.13038,130380
2019-02-19 07.45.00.000,1.13037,130370,1.13039,130390,1.12986,129860,1.12993,129930
2019-02-19 08.00.00.000,1.12992,129920,1.13051,130510,1.12962,129620,1.12992,129920
2019-02-19 08.15.00.000,1.1299,129900,1.13052,130520,1.12943,129430,1.1302,130200
2019-02-19 08.30.00.000,1.13021,130210,1.13206,132060,1.13003,130030,1.13185,131850
2019-02-19 08.45.00.000,1.13184,131840,1.1321,132100,1.13159,131590,1.13168,131680
2019-02-19 09.00.00.000,1.13169,131690,1.13241,132410,1.13138,131380,1.13216,132160
2019-02-19 09.15.00.000,1.13217,132170,1.13245,132450,1.13095,130950,1.13108,131080
2019-02-19 09.30.00.000,1.13109,131090,1.13119,131190,1.13054,130540,1.1306,130600
2019-02-19 09.45.00.000,1.13059,130590,1.13095,130950,1.13015,130150,1.13079,130790
2019-02-19 10.00.00.000,1.13078,130780,1.13082,130820,1.13008,130080,1.13029,130290
2019-02-19 10.15.00.000,1.1302,130200,1.1308,130800,1.12993,129930,1.13049,130490
2019-02-19 10.30.00.000,1.1305,130500,1.13093,130930,1.1305,130500,1.13089,130890
2019-02-19 10.45.00.000,1.13088,130880,1.13099,130990,1.13029,130290,1.13093,130930
2019-02-19 11.00.00.000,1.13092,130920,1.13141,131410,1.13068,130680,1.13068,130680
2019-02-19 11.15.00.000,1.13069,130690,1.13101,131010,1.13042,130420,1.13046,130460
2019-02-19 11.30.00.000,1.13047,130470,1.13047,130470,1.12823,128230,1.12845,128450
2019-02-19 11.45.00.000,1.12844,128440,1.12845,128450,1.12753,127530,1.12806,128060
2019-02-19 12.00.00.000,1.12797,127970,1.12851,128510,1.12784,127840,1.12829,128290
2019-02-19 12.15.00.000,1.12828,128280,1.12828,128280,1.12773,127730,1.12793,127930
2019-02-19 12.30.00.000,1.12792,127920,1.12837,128370,1.12764,127640,1.12824,128240
2019-02-19 12.45.00.000,1.12825,128250,1.12835,128350,1.12774,127740,1.12833,128330
2019-02-19 13.00.00.000,1.12832,128320,1.12885,128850,1.12829,128290,1.12871,128710
2019-02-19 13.15.00.000,1.12869,128690,1.12947,129470,1.12861,128610,1.12933,129330
2019-02-19 13.30.00.000,1.12934,129340,1.12943,129430,1.12867,128670,1.12922,129220
2019-02-19 13.45.00.000,1.12923,129230,1.12967,129670,1.12909,129090,1.12951,129510
2019-02-19 14.00.00.000,1.12953,129530,1.13007,130070,1.12936,129360,1.12957,129570
2019-02-19 14.15.00.000,1.12958,129580,1.13077,130770,1.12957,129570,1.13067,130670
2019-02-19 14.30.00.000,1.13066,130660,1.13153,131530,1.13061,130610,1.13122,131220
2019-02-19 14.45.00.000,1.13123,131230,1.13167,131670,1.13104,131040,1.13154,131540
2019-02-19 15.00.00.000,1.13155,131550,1.13222,132220,1.13146,131460,1.13195,131950
2019-02-19 15.15.00.000,1.13193,131930,1.13273,132730,1.13161,131610,1.1326,132600
2019-02-19 15.30.00.000,1.13261,132610,1.13283,132830,1.13207,132070,1.13207,132070
2019-02-19 15.45.00.000,1.13206,132060,1.13255,132550,1.1317,131700,1.13195,131950
2019-02-19 16.00.00.000,1.13196,131960,1.13395,133950,1.13196,131960,1.13341,133410
2019-02-19 16.15.00.000,1.13336,133360,1.13424,134240,1.13309,133090,1.13352,133520
2019-02-19 16.30.00.000,1.13351,133510,1.13353,133530,1.13282,132820,1.13308,133080
2019-02-19 16.45.00.000,1.1331,133100,1.13355,133550,1.133,133000,1.1331,133100
2019-02-19 17.00.00.000,1.13311,133110,1.13339,133390,1.13278,132780,1.13279,132790
2019-02-19 17.15.00.000,1.13276,132760,1.13279,132790,1.13205,132050,1.1324,132400
2019-02-19 17.30.00.000,1.13241,132410,1.13443,134430,1.13241,132410,1.13441,134410
2019-02-19 17.45.00.000,1.13438,134380,1.13573,135730,1.13432,134320,1.13529,135290
2019-02-19 18.00.00.000,1.13528,135280,1.13551,135510,1.13476,134760,1.1348,134800
2019-02-19 18.15.00.000,1.13479,134790,1.13527,135270,1.13475,134750,1.13497,134970
2019-02-19 18.30.00.000,1.13496,134960,1.13536,135360,1.13481,134810,1.13492,134920
2019-02-19 18.45.00.000,1.13491,134910,1.13491,134910,1.1345,134500,1.13464,134640
2019-02-19 19.00.00.000,1.13463,134630,1.13489,134890,1.13456,134560,1.13489,134890
2019-02-19 19.15.00.000,1.13488,134880,1.13503,135030,1.13429,134290,1.13431,134310
2019-02-19 19.30.00.000,1.13435,134350,1.13463,134630,1.13435,134350,1.13455,134550
2019-02-19 19.45.00.000,1.13456,134560,1.13458,134580,1.13361,133610,1.13361,133610
2019-02-19 20.00.00.000,1.13362,133620,1.13406,134060,1.13356,133560,1.13402,134020
2019-02-19 20.15.00.000,1.13401,134010,1.13432,134320,1.13391,133910,1.13426,134260
2019-02-19 20.30.00.000,1.13423,134230,1.13443,134430,1.13395,133950,1.13399,133990
2019-02-19 20.45.00.000,1.134,134000,1.13423,134230,1.13396,133960,1.13417,134170
2019-02-19 21.00.00.000,1.1342,134200,1.13433,134330,1.13412,134120,1.13426,134260
2019-02-19 21.15.00.000,1.13424,134240,1.13424,134240,1.13411,134110,1.13412,134120
2019-02-19 21.30.00.000,1.13411,134110,1.13412,134120,1.13396,133960,1.13402,134020
2019-02-19 21.45.00.000,1.134,134000,1.13407,134070,1.13396,133960,1.13401,134010
2019-02-19 22.00.00.000,1.13402,134020,1.13407,134070,1.13394,133940,1.13401,134010
2019-02-19 22.15.00.000,1.13406,134060,1.1344,134400,1.13405,134050,1.13415,134150
2019-02-19 22.30.00.000,1.13417,134170,1.13424,134240,1.13369,133690,1.13378,133780
2019-02-19 22.45.00.000,1.13376,133760,1.13395,133950,1.13365,133650,1.13383,133830
2019-02-19 23.00.00.000,1.13382,133820,1.13392,133920,1.13352,133520,1.13389,133890
2019-02-19 23.15.00.000,1.13388,133880,1.13392,133920,1.1338,133800,1.13391,133910
2019-02-19 23.30.00.000,1.13392,133920,1.13402,134020,1.13383,133830,1.13396,133960
2019-02-19 23.45.00.000,1.13397,133970,1.13406,134060,1.13386,133860,1.13402,134020
2019-02-20 00.00.00.000,1.13403,134030,1.13407,134070,1.13388,133880,1.13396,133960
2019-02-20 00.15.00.000,1.13397,133970,1.1345,134500,1.13396,133960,1.13434,134340
2019-02-20 00.30.00.000,1.13432,134320,1.13449,134490,1.13429,134290,1.13449,134490
2019-02-20 00.45.00.000,1.13448,134480,1.13451,134510,1.13408,134080,1.13413,134130
2019-02-20 01.00.00.000,1.13414,134140,1.13534,135340,1.13411,134110,1.13498,134980
2019-02-20 01.15.00.000,1.13497,134970,1.13518,135180,1.13477,134770,1.13488,134880
2019-02-20 01.30.00.000,1.13483,134830,1.13534,135340,1.13483,134830,1.13533,135330
2019-02-20 01.45.00.000,1.1353,135300,1.1353,135300,1.1349,134900,1.13501,135010
2019-02-20 02.00.00.000,1.135,135000,1.13559,135590,1.13493,134930,1.13542,135420
2019-02-20 02.15.00.000,1.13543,135430,1.13543,135430,1.13518,135180,1.13531,135310
2019-02-20 02.30.00.000,1.13528,135280,1.13554,135540,1.13513,135130,1.13549,135490
2019-02-20 02.45.00.000,1.13548,135480,1.13553,135530,1.1351,135100,1.13511,135110
2019-02-20 03.00.00.000,1.13512,135120,1.1352,135200,1.13499,134990,1.13502,135020
2019-02-20 03.15.00.000,1.13501,135010,1.13506,135060,1.13469,134690,1.13483,134830
2019-02-20 03.30.00.000,1.13482,134820,1.1349,134900,1.13457,134570,1.13473,134730
2019-02-20 03.45.00.000,1.13474,134740,1.13475,134750,1.13427,134270,1.13431,134310
2019-02-20 04.00.00.000,1.13432,134320,1.13452,134520,1.13432,134320,1.13449,134490
2019-02-20 04.15.00.000,1.1345,134500,1.13454,134540,1.13436,134360,1.13447,134470
2019-02-20 04.30.00.000,1.13448,134480,1.13448,134480,1.13419,134190,1.13432,134320
2019-02-20 04.45.00.000,1.13433,134330,1.13454,134540,1.13433,134330,1.13449,134490
2019-02-20 05.00.00.000,1.13448,134480,1.1346,134600,1.13434,134340,1.13435,134350
2019-02-20 05.15.00.000,1.13436,134360,1.13456,134560,1.13431,134310,1.13445,134450
2019-02-20 05.30.00.000,1.13448,134480,1.1345,134500,1.13422,134220,1.13423,134230
2019-02-20 05.45.00.000,1.13424,134240,1.13433,134330,1.13403,134030,1.13418,134180
2019-02-20 06.00.00.000,1.13415,134150,1.13415,134150,1.13374,133740,1.13374,133740
2019-02-20 06.15.00.000,1.13375,133750,1.13388,133880,1.13374,133740,1.13386,133860
2019-02-20 06.30.00.000,1.13387,133870,1.13388,133880,1.13372,133720,1.13373,133730
2019-02-20 06.45.00.000,1.13374,133740,1.13398,133980,1.13364,133640,1.13379,133790
2019-02-20 07.00.00.000,1.13378,133780,1.13388,133880,1.13326,133260,1.13335,133350
2019-02-20 07.15.00.000,1.13334,133340,1.13373,133730,1.13314,133140,1.13348,133480
2019-02-20 07.30.00.000,1.13349,133490,1.13383,133830,1.13338,133380,1.13353,133530
2019-02-20 07.45.00.000,1.13352,133520,1.13438,134380,1.13351,133510,1.13412,134120
2019-02-20 08.00.00.000,1.13411,134110,1.13456,134560,1.13409,134090,1.13434,134340
2019-02-20 08.15.00.000,1.13433,134330,1.13528,135280,1.13368,133680,1.135,135000
2019-02-20 08.30.00.000,1.13501,135010,1.1353,135300,1.13419,134190,1.13423,134230
2019-02-20 08.45.00.000,1.13422,134220,1.13492,134920,1.13399,133990,1.13483,134830
2019-02-20 09.00.00.000,1.13482,134820,1.13509,135090,1.13424,134240,1.13447,134470
2019-02-20 09.15.00.000,1.13446,134460,1.13492,134920,1.13413,134130,1.13488,134880
2019-02-20 09.30.00.000,1.1349,134900,1.13582,135820,1.13489,134890,1.13551,135510
2019-02-20 09.45.00.000,1.1355,135500,1.13554,135540,1.13512,135120,1.1353,135300
2019-02-20 10.00.00.000,1.13531,135310,1.13531,135310,1.13463,134630,1.13467,134670
2019-02-20 10.15.00.000,1.13464,134640,1.13471,134710,1.13427,134270,1.13433,134330
2019-02-20 10.30.00.000,1.13434,134340,1.13445,134450,1.13372,133720,1.13372,133720
2019-02-20 10.45.00.000,1.13371,133710,1.13432,134320,1.1337,133700,1.13431,134310
2019-02-20 11.00.00.000,1.13432,134320,1.13455,134550,1.1342,134200,1.13422,134220
2019-02-20 11.15.00.000,1.13421,134210,1.13421,134210,1.13354,133540,1.13367,133670
2019-02-20 11.30.00.000,1.13366,133660,1.13368,133680,1.13315,133150,1.13315,133150
2019-02-20 11.45.00.000,1.13316,133160,1.13365,133650,1.13316,133160,1.13334,133340
2019-02-20 12.00.00.000,1.13333,133330,1.1336,133600,1.133,133000,1.13354,133540
2019-02-20 12.15.00.000,1.13351,133510,1.13354,133540,1.13248,132480,1.13314,133140
2019-02-20 12.30.00.000,1.13315,133150,1.13409,134090,1.1331,133100,1.13407,134070
2019-02-20 12.45.00.000,1.13406,134060,1.1346,134600,1.13406,134060,1.13433,134330
2019-02-20 13.00.00.000,1.13434,134340,1.13442,134420,1.13382,133820,1.13396,133960
2019-02-20 13.15.00.000,1.13397,133970,1.1344,134400,1.13397,133970,1.1342,134200
2019-02-20 13.30.00.000,1.13419,134190,1.13455,134550,1.1336,133600,1.13364,133640
2019-02-20 13.45.00.000,1.13365,133650,1.134,134000,1.13314,133140,1.1339,133900
2019-02-20 14.00.00.000,1.13389,133890,1.1341,134100,1.13339,133390,1.13365,133650
2019-02-20 14.15.00.000,1.1337,133700,1.13408,134080,1.13334,133340,1.1336,133600
2019-02-20 14.30.00.000,1.13356,133560,1.13383,133830,1.13334,133340,1.13362,133620
2019-02-20 14.45.00.000,1.13363,133630,1.13377,133770,1.13299,132990,1.13341,133410
2019-02-20 15.00.00.000,1.13342,133420,1.13392,133920,1.1332,133200,1.13382,133820
2019-02-20 15.15.00.000,1.13383,133830,1.13461,134610,1.13368,133680,1.13382,133820
2019-02-20 15.30.00.000,1.13383,133830,1.13475,134750,1.13356,133560,1.13459,134590
2019-02-20 15.45.00.000,1.13458,134580,1.13502,135020,1.13443,134430,1.13458,134580
